article_text,paragraphs,article,n_characters,news_site,article_text_eng,Sentiment,Mixed,Negative,Neutral,Positive
"Az iparűzési adóval kapcsolatban Gulyás Gergely annyit mondott, a Magyar Kereskedelmi és Iparkamarának volt egy „radikális javaslata”, de kormánydöntés ez idáig nem született. Bár a kormány mindenképpen gondolkodik adócsökkentésben, eddig még nem döntöttek.",10,7,257,Index,"Concerning the business tax, Gergely Gulyás said that the Hungarian Chamber of Commerce and Industry had a “radical proposal”, but so far no government decision has been taken. Although the government is definitely thinking about reducing taxes, it has not yet been decided.",NEUTRAL,0.014374302700161934,0.04601812735199928,0.9350764155387878,0.004531205166131258
A miniszter reflektált Joe Biden illegális bevándorlókra tett kijelentésére is. ,11,7,80,Index,The minister also reflected Joe Biden's statement on illegal immigrants.,NEUTRAL,4.605378780979663e-4,0.0028748037293553352,0.5830815434455872,0.41358307003974915
"A miniszterelnök letiltott véleménycikke, amely nem jelent meg a Project Syndicate-ben, Gulyás szerint jól mutatja, hogy a nyugat-európai sajtóban csak egy vélemény jelenhet meg, egy miniszterelnök válaszcikkét pedig illik közölni.",12,7,231,Index,"According to Gulyás, the Prime Minister's banned opinion article, which was not published in Project Syndicate, clearly shows that only one opinion can appear in the Western European press, and a Prime Minister's response should be given.",NEUTRAL,7.791244570398703e-6,1.7866741109173745e-4,0.9981204867362976,0.0016930544516071677
"Gulyás Gergely szerint a 7. cikkelyes eljárás sokkal kínosabb az Európai Uniónak, mint Magyarországnak, mivel politikai szándékok mentén indították hazánk ellen. A miniszter szerint Magyarországon lényegesen erősebbek a jogállami intézmények, mint Nyugat-Európában. A jogállamisági kritériumokkal összefüggésben felvetett bírósági jogorvoslat a miniszter szerint a német elnökség jó irányú elmozdulása, azonban az elfogadott rendelettervezetnek nincsenek objektív, számonkérhető kritériumai, így az önmagában nagyon kevés.",13,7,522,Index,"According to Gergely Gulyás, the Article 7 procedure is much more embarrassing for the European Union than for Hungary, as it was launched with political intentions against Hungary. According to the minister, the rule of law institutions in Hungary are significantly stronger than in Western Europe. The judicial remedy raised in the context of the rule of law criteria is, according to the minister, a good move of the German Presidency, but the adopted draft regulation has no objective, accountable criteria, so there are very few in itself.",NEUTRAL,1.7284660134464502e-4,0.1523403525352478,0.841698169708252,0.005788614973425865
"A miniszter újságírói kérdésre elmondta, bár nagyon sokan érdeklődnek arról, az ünnepek alatt milyen intézkedések várhatóak, az, hogy mi lesz december végén, a jelenlegi járványhelyzetben nem látható előre november végén.",14,7,221,Index,"The minister said on a journalistic question, although many people are interested in what measures can be expected during the holidays, what will happen at the end of December, in the current epidemic situation, is not foreseen at the end of November.",NEUTRAL,0.001073651947081089,0.07378373295068741,0.9167414903640747,0.00840115174651146
"Gulyás az iskolabezárásokról annyit mondott, folyamatos a mérlegelés, jelenleg azonban az iskolák mintegy négyötöde zavartalanul működik.",15,7,137,Index,"Goulash said about the school locks, but at present about four fifths of schools are working smoothly.",NEUTRAL,0.11241032183170319,0.03953747823834419,0.5857634544372559,0.26228880882263184
"Arra a kérdésre, hogy az országos célzott tesztelések körét szélesítik-e, azt válaszolta a miniszter, hogy a jelenlegi célzott tesztelés péntekig megtörténik, ennek eredményétől függ, hogy szükséges-e további hasonló, országos teszteléseket elvégezni.",16,7,251,Index,"On the question of whether the scope of national targeted testing is broadened, the minister replied that the current targeted testing will take place by Friday, and the need for further similar national tests depends on the result.",NEUTRAL,0.009587069042026997,0.16947631537914276,0.807658314704895,0.013278370723128319
"Gulyás Gergely arra az újságírói kérdésre, hogy miért Pintér Sándor felügyelete alá került a kórházi főigazgatóság, azt mondta, a belügyminiszter az operatív törzs vezetőjeként segíti a hatékony védekezést egy olyan időszakban, amikor 100 éve nem látott vírusfertőzéssel állunk szemben.",17,7,286,Index,"Gulyás Gergely, asked the journalistic question of why the hospital Directorate General was under the supervision of Sándor Pintér, said that the Minister of Interior, as head of the operational tribe, is helping to protect effectively at a time when we are facing a viral infection that has not been seen for 100 years.",NEUTRAL,3.9530330104753375e-4,0.041352011263370514,0.9566295742988586,0.0016231873305514455
"A Kormányinfóhoz eljuttatott kérdések között az is szerepelt, sokan kifogásolják az idősek vásárlási sávját, az egyik felvetés szerint a nyugdíjasok érdekeit képviselő szervezetek között is akad ilyen. A miniszter szerint az elhunytak átlagéletkora 75 év felett van, és ebből is egyértelműen látszik, hogy  ez a vírus igazán az idősekre veszélyes. Gulyás kiemelte, mindenkinek az a feladata, hogy a veszélyeztetett korúakat védje, és elismeri, hogy ez okozhat nehézséget, de éppen ezt mérlegelve hozták előrébb a hétvégi idősávot, ami 8 és 10 óra közé esik.",18,7,557,Index,"Among the questions sent to the Government Info was the fact that many people object to the shopping band for the elderly, one of the suggestions is that there are organisations representing the interests of pensioners as well. According to the minister, the average age of the deceased is over 75, and this clearly shows that this virus is really dangerous for the elderly. Goulash highlighted that it is everyone's duty to protect people of risk age, and he acknowledges that this could cause difficulties, but considering this, they brought forward the weekend time band, which is between 8 and 10 o'clock.",NEUTRAL,0.0013552232412621379,0.44064393639564514,0.5562005639076233,0.0018003041623160243
"
                          A miniszter arról is beszélt, hogy egyelőre nem született döntés arról, hogy a digitális oktatásban tanulókat mentesítik-e a nyelvvizsga-kötelezettség alól. A tavaszi döntésnek gazdasági okai voltak, a cél az volt, hogy mindenki minél hamarabb munkába állhasson a gazdasági visszaesés miatt. Az ITM viszont most még nem tett erre javaslatot, így a kormány sem döntött róla.
",19,7,425,Index,"
The minister also said that it has not yet been decided whether students in digital education should be exempted from the language examination obligation. The spring decision had economic reasons, and the goal was to get everyone to work as soon as possible due to the economic downturn. However, ITM has not yet proposed this, so the government has not decided on it.",NEUTRAL,0.17307975888252258,0.2916683256626129,0.5308851003646851,0.0043668122962117195
"
                          A táppénz is szóba került egy újságírói kérdésre, ugyanis sok szülőnek elfogyott a szabadsága, mégis kénytelenek otthon maradni a gyermekükkel a járvány idején. Gulyás Gergely elmondta: a kormány dolgozik az ügyön, ugyanis indokolt lehet, hogy tovább támogassák a családokat a járvány idején.
",20,7,344,Index,"
Sickness money was also addressed to a journalistic question, as many parents ran out of leave, yet they are forced to stay at home with their children during the epidemic. Gulyás Gergely said that the government is working on the case, as it may be justified to further support the families during the epidemic.",NEUTRAL,0.0028895502910017967,0.04574277624487877,0.9503487944602966,0.001018825452774763
"
                          (Borítókép: Gulyás Gergely Miniszterelnökséget vezető miniszter és Szentkirályi Alexandra kormányszóvivő (b) a Kormányinfó sajtótájékoztatón a Miniszterelnökségen 2020. augusztus 6-án. MTI / Szigetváry Zsolt)
",21,7,260,Index,"
(Bookcover: Gergely Gulyás Minister leading the Prime Minister's Office and Alexandra Szentkirályi Government Spokesperson (b) at the press conference at the Prime Minister's Office on 6 August 2020. MTI/Zsolt Szigetváry)",NEUTRAL,0.01009858027100563,0.07514480501413345,0.7296759486198425,0.1850806176662445
"A mai budapesti találkozóról Lengyelország brüsszeli EU-képviselete adott először tájékoztatást tegnap este nyolc órakor. Ebben azt írták, a budapesti tárgyalás napirendjén várhatóan a többéves pénzügyi keret (MFF) szerepel, mivel Lengyelország és Magyarország koordinálni kívánja az EU-költségvetésről szóló tárgyalási pozícióit.",1,8,330,Index,"Today's meeting in Budapest was first informed by the Polish EU Representation in Brussels last night at eight o'clock. It said that the MFF is expected to be on the agenda of the negotiations in Budapest, as Poland and Hungary wish to coordinate their negotiating positions on the EU budget.",NEUTRAL,0.00314215081743896,0.021374639123678207,0.9693748354911804,0.006108373403549194
"Jelentős mértékben meghatározza a tárgyalás várható napirendjét, hogy Mateusz Morawiecki lengyel kormányfő szerdán elutasította  Ursula von der Leyennek, az Európai Bizottság (EB) elnökének szerdai javaslatát arról, hogy az uniós költségvetési feltételrendszerről szóló lengyel és magyar kételyeket az Európai Unió Bírósága elé vigyék – jelentette az MTI. ",2,8,356,Index,"The fact that the Polish Prime Minister Mateusz Morawiecki rejected Wednesday's proposal by the President of the European Commission (EC) Ursula von der Leyen, President of the European Commission (EC), that the Polish and Hungarian doubts about the EU budgetary conditionality were discussed in the Refer to the Court of Justice of the European Union — reports MTI.",NEUTRAL,1.771665265550837e-4,0.015678580850362778,0.97202467918396,0.012119541876018047
Ebben a szellemben nyilatkozott Orbán Viktor is a Die Zeit által szerdán közölt interjúban. ,3,8,92,Index,It is in this spirit that Viktor Orbán spoke in an interview published by Die Zeit on Wednesday.,MIXED,0.8590964674949646,0.027930792421102524,0.09945797175168991,0.013514748774468899
"Morawiecki hangsúlyozta, hogy",4,8,29,Index,Morawiecki stressed that,NEUTRAL,0.009942270815372467,0.03975807502865791,0.9432168006896973,0.007082786876708269
"Némileg gyengíti, a lengyel miniszterelnök pozícióját, hogy az ellenzéki többségű lengyel szenátus szerda este megszavazott egy határozatot, melyben arra szólítják fel a kormányt: fogadja el az uniós költségvetési megállapodást a jelenleg javasolt formájában. A dokumentum szerint a lengyel vétó sérti az ország gazdasági, politikai és stratégiai érdekeit. A vétó miatt tüntetések voltak Varsóban.",5,8,397,Index,"The position of the Polish Prime Minister is somewhat weakened by the fact that the opposition majority Polish Senate voted in favour of a resolution on Wednesday evening calling on the government to adopt the EU budget agreement in its currently proposed form. According to the document, the Polish veto violates the economic, political and strategic interests of the country. There were protests in Warsaw because of the veto.",NEGATIVE,0.11567789316177368,0.49538418650627136,0.3838210701942444,0.005116767715662718
